Name,Position,Height,Weight,Season,Age,Games_Played,Game_Started,Rush_Attempts,Rush_Yards,Rush_TDs,Fumbles,Targets,Receptions,Rec_Yards,Rec_TDs,Pass_Completions,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions,Sacked
4178,"
Tony Romo
",ht,6-2,230lb,2014,34,2,2,3,5,0,3,,,,0,0,0,0,0,0,0
4179,"
Sage Rosenfels
",ht,6-4,222lb,2002,24,4,0,2,-9,0,0,,,,0,0,0,0,0,0,0
4180,"
Sage Rosenfels
",ht,6-4,222lb,2003,25,2,0,1,-1,0,0,,,,0,0,0,0,0,0,0
4181,"
Sage Rosenfels
",ht,6-4,222lb,2004,26,3,1,,,0,2,,,,0,0,0,0,0,0,0
4182,"
Sage Rosenfels
",ht,6-4,222lb,2005,27,4,1,6,15,0,1,,,,0,0,0,0,0,0,0
4183,"
Sage Rosenfels
",ht,6-4,222lb,2006,28,4,0,4,5,0,0,,,,0,0,0,0,0,0,0
4184,"
Sage Rosenfels
",ht,6-4,222lb,2007,29,9,5,21,51,1,4,,,,0,0,0,0,0,0,0
4185,"
Sage Rosenfels
",ht,6-4,222lb,2008,30,6,5,11,37,0,4,,,,0,0,0,0,0,0,0
4186,"
Sage Rosenfels
",ht,6-4,222lb,2010,32,12,0,3,-3,0,0,,,,0,0,0,0,0,0,0
4187,"
Cory Ross
",RB,5-6,201lb,2006,24,4,0,,,0,1,1,0,0,0,0,0,0,0,0,0
4188,"
Cory Ross
",RB,5-6,201lb,2007,25,6,0,12,72,1,2,,,,0,0,0,0,0,0,0
4189,"
Evan Royster
",RB,6-0,218lb,2011,24,6,2,56,328,0,0,14,9,68,0,0,0,0,0,0,0
4190,"
Evan Royster
",RB,6-0,218lb,2012,25,16,0,23,88,2,0,23,15,109,0,0,0,0,0,0,0
4191,"
Evan Royster
",RB,6-0,218lb,2013,26,10,0,2,0,0,0,1,1,3,0,0,0,0,0,0,0
4192,"
Evan Royster
",RB,6-0,218lb,2012,25,1,0,,,0,0,1,1,4,1,0,0,0,0,0,0
4193,"
Mazio Royster
",RB,6-1,205lb,1992,22,5,0,,,0,0,1,1,8,0,0,0,0,0,0,0
4194,"
Mazio Royster
",RB,6-1,205lb,1993,23,14,0,33,115,1,0,5,5,18,0,0,0,0,0,0,0
4195,"
Mazio Royster
",RB,6-1,205lb,1994,24,14,1,9,7,0,1,11,7,36,0,0,0,0,0,0,0
4196,"
T.J. Rubley
",ht,6-3,212lb,1993,25,9,7,29,102,0,4,,,,0,0,0,0,0,0,0
4197,"
T.J. Rubley
",ht,6-3,212lb,1995,27,1,0,2,6,0,1,,,,0,0,0,0,0,0,0
4198,"
Gary Russell
",RB,5-10,205lb,2007,21,3,0,7,21,0,0,,,,0,0,0,0,0,0,0
4199,"
Gary Russell
",RB,5-10,205lb,2008,22,12,0,28,77,3,0,2,1,-2,0,0,0,0,0,0,0
4200,"
Gary Russell
",RB,5-10,205lb,2009,23,12,4,3,0,0,1,15,12,96,0,0,0,0,0,0,0
4201,"
Gary Russell
",RB,5-10,205lb,2007,21,1,0,3,2,0,0,1,1,6,0,0,0,0,0,0,0
4202,"
Gary Russell
",RB,5-10,205lb,2008,22,3,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0
4203,"
JaMarcus Russell
",ht,6-6,265lb,2007,22,4,1,5,4,0,4,,,,0,0,0,0,0,0,0
4204,"
JaMarcus Russell
",ht,6-6,265lb,2008,23,15,15,17,127,1,12,1,0,0,0,0,0,0,0,0,0
4205,"
JaMarcus Russell
",ht,6-6,265lb,2009,24,12,9,18,44,0,9,,,,0,0,0,0,0,0,0
4206,"
Brandon Saine
",RB,5-11,220lb,2011,23,8,0,18,69,0,0,12,10,69,0,0,0,0,0,0,0
4207,"
Brandon Saine
",RB,5-11,220lb,2012,24,6,0,,,0,,,,,0,0,0,0,0,0,0
4208,"
Brandon Saine
",RB,5-11,220lb,2011,23,1,0,1,3,0,0,,,,0,0,0,0,0,0,0
4209,"
Rashaan Salaam
",RB,6-1,224lb,1995,21,16,11,296,1074,10,9,13,7,56,0,0,0,0,0,0,0
4210,"
Rashaan Salaam
",RB,6-1,224lb,1996,22,12,6,143,496,3,3,8,7,44,1,0,0,0,0,0,0
4211,"
Rashaan Salaam
",RB,6-1,224lb,1997,23,3,3,31,112,0,2,3,2,20,0,0,0,0,0,0,0
4212,"
Rashaan Salaam
",RB,6-1,224lb,1999,25,2,0,1,2,0,0,,,,0,0,0,0,0,0,0
4213,"
B.J. Sams
",RB,5-10,185lb,2004,24,16,1,4,19,1,5,5,1,2,0,0,0,0,0,0,0
4214,"
Jaylen Samuels
",ht,6-0,225lb,2018,22,14,3,56,256,0,1,29,26,199,3,0,0,0,0,0,0
4215,"
Jaylen Samuels
",ht,6-0,225lb,2019,23,14,4,66,175,1,1,57,47,305,1,0,0,0,0,0,0
4216,"
Jaylen Samuels
",ht,6-0,225lb,2020,24,14,1,9,28,0,0,14,9,46,0,0,0,0,0,0,0
4217,"
Jaylen Samuels
",ht,6-0,225lb,2021,25,3,0,5,9,0,0,4,3,14,0,0,0,0,0,0,0
4218,"
Jaylen Samuels
",ht,6-0,225lb,2020,24,1,0,,,,0,,,,,0,0,0,0,0,0
4219,"
Mark Sanchez
",ht,6-2,232lb,2009,23,15,15,36,106,3,10,,,,0,0,0,0,0,0,0
4220,"
Mark Sanchez
",ht,6-2,232lb,2010,24,16,16,30,105,3,9,,,,0,0,0,0,0,0,0
4221,"
Mark Sanchez
",ht,6-2,232lb,2011,25,16,16,37,103,6,10,,,,0,0,0,0,0,0,0
4222,"
Mark Sanchez
",ht,6-2,232lb,2012,26,15,15,22,28,0,14,,,,0,0,0,0,0,0,0
4223,"
Mark Sanchez
",ht,6-2,232lb,2014,28,9,8,34,87,1,7,,,,0,0,0,0,0,0,0
4224,"
Mark Sanchez
",ht,6-2,232lb,2015,29,4,2,6,22,0,1,,,,0,0,0,0,0,0,0
4225,"
Mark Sanchez
",ht,6-2,232lb,2016,30,2,0,4,-2,0,0,,,,0,0,0,0,0,0,0
4226,"
Mark Sanchez
",ht,6-2,232lb,2018,32,2,1,1,8,0,1,,,,0,0,0,0,0,0,0
4227,"
Mark Sanchez
",ht,6-2,232lb,2009,23,3,3,6,-2,0,0,,,,0,0,0,0,0,0,0
4228,"
Mark Sanchez
",ht,6-2,232lb,2010,24,3,3,5,11,0,2,,,,0,0,0,0,0,0,0
4229,"
Bishop Sankey
",RB,5-10,209lb,2014,22,16,9,152,569,2,2,23,18,133,0,0,0,0,0,0,0
4230,"
Bishop Sankey
",RB,5-10,209lb,2015,23,13,3,47,193,1,2,22,14,139,1,0,0,0,0,0,0
4231,"
Cecil Sapp
",RB,5-11,229lb,2003,25,1,0,12,31,0,0,,,,0,0,0,0,0,0,0
4232,"
Cecil Sapp
",RB,5-11,229lb,2004,26,5,0,4,32,0,0,2,0,0,0,0,0,0,0,0,0
4233,"
Cecil Sapp
",RB,5-11,229lb,2005,27,16,0,5,21,0,0,2,2,17,0,0,0,0,0,0,0
4234,"
Cecil Sapp
",RB,5-11,229lb,2006,28,11,1,10,80,0,0,10,8,34,0,0,0,0,0,0,0
4235,"
Cecil Sapp
",RB,5-11,229lb,2007,29,16,8,18,59,2,0,20,14,51,1,0,0,0,0,0,0
4236,"
Cecil Sapp
",RB,5-11,229lb,2008,30,12,0,2,-3,0,0,,,,0,0,0,0,0,0,0
4237,"
Cecil Sapp
",RB,5-11,229lb,2004,26,1,0,,,0,0,,,,0,0,0,0,0,0,0
4238,"
Cecil Sapp
",RB,5-11,229lb,2005,27,2,0,,,0,0,1,0,0,0,0,0,0,0,0,0
4239,"
Dantrell Savage
",RB,5-8,187lb,2008,23,8,0,15,53,0,0,2,2,0,0,0,0,0,0,0,0
4240,"
Dantrell Savage
",RB,5-8,187lb,2009,24,5,0,10,45,0,1,11,7,51,0,0,0,0,0,0,0
4241,"
Tom Savage
",ht,6-4,230lb,2014,24,2,0,6,-6,0,2,,,,0,0,0,0,0,0,0
4242,"
Tom Savage
",ht,6-4,230lb,2016,26,3,2,6,12,0,1,,,,0,0,0,0,0,0,0
4243,"
Tom Savage
",ht,6-4,230lb,2017,27,8,7,4,2,0,8,,,,0,0,0,0,0,0,0
4244,"
Bo Scarbrough
",RB,6-1,235lb,2019,25,6,5,89,377,1,1,4,1,5,0,0,0,0,0,0,0
4245,"
Bo Scarbrough
",RB,6-1,235lb,2020,26,1,0,6,31,0,0,,,,0,0,0,0,0,0,0
4246,"
Jordan Scarlett
",RB,5-11,210lb,2019,23,9,0,4,9,0,0,,,,0,0,0,0,0,0,0
4247,"
Jordan Scarlett
",RB,5-11,210lb,2021,25,1,0,,,0,0,,,,0,0,0,0,0,0,0
4248,"
Matt Schaub
",ht,6-6,245lb,2004,23,6,1,8,26,0,1,,,,0,0,0,0,0,0,0
4249,"
Matt Schaub
",ht,6-6,245lb,2005,24,16,1,9,76,0,1,,,,0,0,0,0,0,0,0
4250,"
Matt Schaub
",ht,6-6,245lb,2006,25,16,0,7,21,0,1,,,,0,0,0,0,0,0,0
4251,"
Matt Schaub
",ht,6-6,245lb,2007,26,11,11,17,52,0,7,,,,0,0,0,0,0,0,0
4252,"
Matt Schaub
",ht,6-6,245lb,2008,27,11,11,31,68,2,10,,,,0,0,0,0,0,0,0
4253,"
Matt Schaub
",ht,6-6,245lb,2009,28,16,16,48,57,0,3,,,,0,0,0,0,0,0,0
4254,"
Matt Schaub
",ht,6-6,245lb,2010,29,16,16,22,28,0,9,,,,0,0,0,0,0,0,0
4255,"
Matt Schaub
",ht,6-6,245lb,2011,30,10,10,15,9,2,3,,,,0,0,0,0,0,0,0
4256,"
Matt Schaub
",ht,6-6,245lb,2012,31,16,16,21,-9,0,4,1,1,-6,0,0,0,0,0,0,0
4257,"
Matt Schaub
",ht,6-6,245lb,2013,32,10,8,5,24,0,2,,,,0,0,0,0,0,0,0
4258,"
Matt Schaub
",ht,6-6,245lb,2014,33,11,0,,,0,3,,,,0,0,0,0,0,0,0
4259,"
Matt Schaub
",ht,6-6,245lb,2015,34,2,2,4,10,0,0,,,,0,0,0,0,0,0,0
4260,"
Matt Schaub
",ht,6-6,245lb,2016,35,4,0,2,-2,0,0,,,,0,0,0,0,0,0,0
4261,"
Matt Schaub
",ht,6-6,245lb,2018,37,3,0,1,0,0,1,1,1,-7,0,0,0,0,0,0,0
4262,"
Matt Schaub
",ht,6-6,245lb,2019,38,6,1,3,-3,0,1,,,,0,0,0,0,0,0,0
4263,"
Matt Schaub
",ht,6-6,245lb,2020,39,1,0,3,-4,0,0,,,,0,0,0,0,0,0,0
4264,"
Matt Schaub
",ht,6-6,245lb,2012,31,2,2,5,2,0,1,,,,0,0,0,0,0,0,0
4265,"
Josh Scobey
",RB,6-0,220lb,2003,24,15,0,,,0,0,1,1,9,0,0,0,0,0,0,0
4266,"
Josh Scobey
",RB,6-0,220lb,2004,25,12,0,27,89,0,1,21,18,191,0,0,0,0,0,0,0
4267,"
Josh Scobey
",RB,6-0,220lb,2005,26,16,0,,,0,2,,,,0,0,0,0,0,0,0
4268,"
Bernard Scott
",ft,5-10,200lb,2009,25,13,2,74,321,0,1,8,5,67,0,0,0,0,0,0,0
4269,"
Bernard Scott
",ft,5-10,200lb,2010,26,16,0,61,299,1,1,13,11,60,0,0,0,0,0,0,0
4270,"
Bernard Scott
",ft,5-10,200lb,2011,27,16,1,112,380,3,0,17,13,38,0,0,0,0,0,0,0
4271,"
Bernard Scott
",ft,5-10,200lb,2012,28,2,0,8,35,0,0,,,,0,0,0,0,0,0,0
4272,"
Bernard Scott
",ft,5-10,200lb,2013,29,2,0,4,14,0,0,2,2,10,0,0,0,0,0,0,0
4273,"
Bernard Scott
",ft,5-10,200lb,2009,25,1,0,,,0,0,,,,0,0,0,0,0,0,0
4274,"
Bernard Scott
",ft,5-10,200lb,2011,27,1,0,6,11,0,0,4,3,29,0,0,0,0,0,0,0
4275,"
Da'Rel Scott
",RB,5-11,205lb,2011,23,11,0,5,16,0,1,2,2,13,0,0,0,0,0,0,0
4276,"
Da'Rel Scott
",RB,5-11,205lb,2012,24,4,0,6,9,0,0,,,,0,0,0,0,0,0,0
4277,"
Da'Rel Scott
",RB,5-11,205lb,2013,25,5,1,20,73,0,0,19,11,102,1,0,0,0,0,0,0
4278,"
Harold Shaw
",RB,6-0,228lb,1998,24,11,0,,,0,,,,,0,0,0,0,0,0,0
4279,"
Harold Shaw
",RB,6-0,228lb,1999,25,8,0,9,23,0,0,3,2,31,0,0,0,0,0,0,0
4280,"
Harold Shaw
",RB,6-0,228lb,2000,26,16,0,9,12,0,0,4,2,11,0,0,0,0,0,0,0
4281,"
Harold Shaw
",RB,6-0,228lb,1998,24,1,0,,,,0,,,,,0,0,0,0,0,0
4282,"
Sedrick Shaw
",RB,6-0,214lb,1997,24,1,0,,,0,,1,0,0,0,0,0,0,0,0,0
4283,"
Sedrick Shaw
",RB,6-0,214lb,1998,25,13,1,48,236,0,2,11,6,30,0,0,0,0,0,0,0
4284,"
Sedrick Shaw
",RB,6-0,214lb,1999,26,4,0,7,22,1,1,3,3,4,0,0,0,0,0,0,0
4285,"
Sedrick Shaw
",RB,6-0,214lb,1999,,1,0,4,20,1,0,1,1,-4,0,0,0,0,0,0,0
4286,"
Sedrick Shaw
",RB,6-0,214lb,1999,,3,0,3,2,0,1,2,2,8,0,0,0,0,0,0,0
4287,"
Sedrick Shaw
",RB,6-0,214lb,1997,24,2,0,10,22,0,0,1,1,13,0,0,0,0,0,0,0
4288,"
Sedrick Shaw
",RB,6-0,214lb,1998,25,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0
4289,"
Rashaan Shehee
",RB,5-10,205lb,1998,23,16,0,22,57,0,2,22,10,73,0,0,0,0,0,0,0
4290,"
Rashaan Shehee
",RB,5-10,205lb,1999,24,9,5,65,238,1,1,19,18,136,0,0,0,0,0,0,0
4291,"
Marcel Shipp
",RB,5-11,230lb,2001,23,11,0,,,0,0,,,,0,0,0,0,0,0,0
4292,"
Marcel Shipp
",RB,5-11,230lb,2002,24,15,6,188,834,6,4,49,38,413,3,0,0,0,0,0,0
4293,"
Marcel Shipp
",RB,5-11,230lb,2003,25,16,11,228,830,0,3,37,30,184,0,0,0,0,0,0,0
4294,"
Marcel Shipp
",RB,5-11,230lb,2005,27,15,11,157,451,0,4,44,35,255,0,0,0,0,0,0,0
4295,"
Marcel Shipp
",RB,5-11,230lb,2006,28,15,0,17,41,4,0,11,6,60,0,0,0,0,0,0,0
4296,"
Marcel Shipp
",RB,5-11,230lb,2007,29,16,0,15,41,1,0,15,4,25,0,0,0,0,0,0,0
4297,"
Heath Shuler
",ht,6-2,216lb,1994,23,11,8,26,103,0,3,,,,0,0,0,0,0,0,0
4298,"
Heath Shuler
",ht,6-2,216lb,1995,24,7,5,18,57,0,1,,,,0,0,0,0,0,0,0
4299,"
Heath Shuler
",ht,6-2,216lb,1996,25,1,0,1,0,0,1,,,,0,0,0,0,0,0,0
4300,"
Heath Shuler
",ht,6-2,216lb,1997,26,10,9,22,38,1,8,,,,0,0,0,0,0,0,0
4301,"
Chris Simms
",ft,6-4,230lb,2004,24,5,2,7,14,0,3,,,,0,0,0,0,0,0,0
4302,"
Chris Simms
",ft,6-4,230lb,2005,25,11,10,19,31,0,6,1,1,-3,0,0,0,0,0,0,0
4303,"
Chris Simms
",ft,6-4,230lb,2006,26,3,3,4,7,1,0,,,,0,0,0,0,0,0,0
4304,"
Chris Simms
",ft,6-4,230lb,2009,29,3,1,3,-4,0,1,,,,0,0,0,0,0,0,0
4305,"
Chris Simms
",ft,6-4,230lb,2005,25,1,1,3,11,1,0,,,,0,0,0,0,0,0,0
4306,"
Matt Simms
",ht,6-3,210lb,2013,25,3,0,5,37,0,1,,,,0,0,0,0,0,0,0
4307,"
Matt Simms
",ht,6-3,210lb,2014,26,1,0,1,2,0,0,,,,0,0,0,0,0,0,0
4308,"
Chad Simpson
",RB,5-9,216lb,2008,23,11,0,15,45,1,1,4,3,30,0,0,0,0,0,0,0
4309,"
Chad Simpson
",RB,5-9,216lb,2009,24,14,0,15,102,2,0,4,3,1,0,0,0,0,0,0,0
4310,"
Chad Simpson
",RB,5-9,216lb,2010,25,3,0,,,0,0,,,,0,0,0,0,0,0,0
4311,"
Charles Sims
",RB,6-0,211lb,2014,24,8,0,66,185,1,2,27,19,190,0,0,0,0,0,0,0
4312,"
Charles Sims
",RB,6-0,211lb,2015,25,16,0,107,529,0,2,70,51,561,4,0,0,0,0,0,0
4313,"
Charles Sims
",RB,6-0,211lb,2016,26,7,2,51,149,1,1,32,24,190,1,0,0,0,0,0,0
4314,"
Charles Sims
",RB,6-0,211lb,2017,27,16,0,21,95,0,1,47,35,249,1,0,0,0,0,0,0
4315,"
John Skelton
",ht,6-5,244lb,2010,22,5,4,10,49,0,3,,,,0,0,0,0,0,0,0
4316,"
John Skelton
",ht,6-5,244lb,2011,23,8,7,28,128,0,4,,,,0,0,0,0,0,0,0
4317,"
John Skelton
",ht,6-5,244lb,2012,24,7,6,4,5,0,4,,,,0,0,0,0,0,0,0
4318,"
Steve Slaton
",RB,5-10,195lb,2008,22,16,15,268,1282,9,3,59,50,377,1,0,0,0,0,0,0
4319,"
Steve Slaton
",RB,5-10,195lb,2009,23,11,10,131,437,3,7,55,44,417,4,0,0,0,0,0,0
4320,"
Steve Slaton
",RB,5-10,195lb,2010,24,12,1,19,93,0,0,4,3,11,0,0,0,0,0,0,0
4321,"
Steve Slaton
",RB,5-10,195lb,2011,25,6,0,24,84,1,0,4,3,3,0,0,0,0,0,0,0
4322,"
Steve Slaton
",RB,5-10,195lb,2011,,3,0,7,20,0,0,2,1,6,0,0,0,0,0,0,0
4323,"
Steve Slaton
",RB,5-10,195lb,2011,,3,0,17,64,1,0,2,2,-3,0,0,0,0,0,0,0
4324,"
Wendell Smallwood
",RB,5-10,208lb,2016,22,13,3,77,312,1,1,13,6,55,0,0,0,0,0,0,0
4325,"
Wendell Smallwood
",RB,5-10,208lb,2017,23,8,3,47,174,1,0,18,13,103,0,0,0,0,0,0,0
4326,"
Wendell Smallwood
",RB,5-10,208lb,2018,24,16,6,87,364,3,2,35,28,230,2,0,0,0,0,0,0
4327,"
Wendell Smallwood
",RB,5-10,208lb,2019,25,15,0,22,81,0,0,13,9,64,0,0,0,0,0,0,0
4328,"
Wendell Smallwood
",RB,5-10,208lb,2020,26,1,0,,,0,,,,,0,0,0,0,0,0,0
4329,"
Wendell Smallwood
",RB,5-10,208lb,2021,27,3,0,5,25,0,0,5,4,22,0,0,0,0,0,0,0
4330,"
Wendell Smallwood
",RB,5-10,208lb,2018,24,2,1,18,53,0,0,4,3,26,0,0,0,0,0,0,0
4331,"
Rod Smart
",RB,5-11,201lb,2001,24,6,0,2,6,0,0,,,,0,0,0,0,0,0,0
4332,"
Rod Smart
",RB,5-11,201lb,2002,25,16,0,1,2,0,0,,,,0,0,0,0,0,0,0
4333,"
Rod Smart
",RB,5-11,201lb,2003,26,16,0,20,49,0,2,3,3,11,0,0,0,0,0,0,0
4334,"
Rod Smart
",RB,5-11,201lb,2004,27,3,0,3,4,0,1,1,1,5,0,0,0,0,0,0,0
4335,"
Rod Smart
",RB,5-11,201lb,2005,28,12,0,3,6,0,1,,,,0,0,0,0,0,0,0
4336,"
Rod Smart
",RB,5-11,201lb,2003,26,4,0,1,5,0,0,,,,0,0,0,0,0,0,0
4337,"
Akili Smith
",ht,6-3,220lb,1999,24,7,4,19,114,1,4,1,1,6,0,0,0,0,0,0,0
4338,"
Akili Smith
",ht,6-3,220lb,2000,25,12,11,41,232,0,14,,,,0,0,0,0,0,0,0
4339,"
Akili Smith
",ht,6-3,220lb,2001,26,2,1,6,20,0,0,,,,0,0,0,0,0,0,0
4340,"
Akili Smith
",ht,6-3,220lb,2002,27,1,1,4,5,0,1,,,,0,0,0,0,0,0,0
4341,"
Alex Smith
",ht,6-4,213lb,2005,21,9,7,30,103,0,11,,,,0,0,0,0,0,0,0
4342,"
Alex Smith
",ht,6-4,213lb,2006,22,16,16,44,147,2,10,,,,0,0,0,0,0,0,0
4343,"
Alex Smith
",ht,6-4,213lb,2007,23,7,7,13,89,0,6,,,,0,0,0,0,0,0,0
4344,"
Alex Smith
",ht,6-4,213lb,2009,25,11,10,24,51,0,3,1,1,-6,0,0,0,0,0,0,0
4345,"
Alex Smith
",ht,6-4,213lb,2010,26,11,10,18,60,0,4,,,,0,0,0,0,0,0,0
4346,"
Alex Smith
",ht,6-4,213lb,2011,27,16,16,52,179,2,7,,,,0,0,0,0,0,0,0
4347,"
Alex Smith
",ht,6-4,213lb,2012,28,10,9,31,132,0,4,,,,0,0,0,0,0,0,0
4348,"
Alex Smith
",ht,6-4,213lb,2013,29,15,15,76,431,1,7,1,1,-4,0,0,0,0,0,0,0
4349,"
Alex Smith
",ht,6-4,213lb,2014,30,15,15,49,254,1,4,,,,0,0,0,0,0,0,0
4350,"
Alex Smith
",ht,6-4,213lb,2015,31,16,16,84,498,2,4,,,,0,0,0,0,0,0,0
4351,"
Alex Smith
",ht,6-4,213lb,2016,32,15,15,48,134,5,7,1,1,3,0,0,0,0,0,0,0
4352,"
Alex Smith
",ht,6-4,213lb,2017,33,15,15,60,355,1,1,,,,0,0,0,0,0,0,0
4353,"
Alex Smith
",ht,6-4,213lb,2018,34,10,10,41,168,1,6,,,,0,0,0,0,0,0,0
4354,"
Alex Smith
",ht,6-4,213lb,2020,36,8,6,10,3,0,2,,,,0,0,0,0,0,0,0
4355,"
Alex Smith
",ht,6-4,213lb,2011,27,2,2,7,70,1,2,,,,0,0,0,0,0,0,0
4356,"
Alex Smith
",ht,6-4,213lb,2013,29,1,1,8,57,0,1,,,,0,0,0,0,0,0,0
4357,"
Alex Smith
",ht,6-4,213lb,2015,31,2,2,14,71,0,0,,,,0,0,0,0,0,0,0
4358,"
Alex Smith
",ht,6-4,213lb,2016,32,1,1,2,9,0,0,,,,0,0,0,0,0,0,0
4359,"
Alex Smith
",ht,6-4,213lb,2017,33,1,1,4,13,0,0,,,,0,0,0,0,0,0,0
4360,"
Alfonso Smith
",RB,6-1,208lb,2010,23,1,0,,,0,,,,,0,0,0,0,0,0,0
4361,"
Alfonso Smith
",RB,6-1,208lb,2011,24,15,0,30,102,1,0,5,3,21,0,0,0,0,0,0,0
4362,"
Alfonso Smith
",RB,6-1,208lb,2012,25,11,0,,,0,0,3,2,21,0,0,0,0,0,0,0
4363,"
Alfonso Smith
",RB,6-1,208lb,2013,26,16,0,18,54,1,2,13,10,68,0,0,0,0,0,0,0
4364,"
Alfonso Smith
",RB,6-1,208lb,2014,27,6,0,7,19,0,0,4,3,11,0,0,0,0,0,0,0
4365,"
Antone Smith
",RB,5-9,190lb,2010,25,9,0,1,-3,0,0,1,0,0,0,0,0,0,0,0,0
4366,"
Antone Smith
",RB,5-9,190lb,2011,26,12,0,,,0,,,,,0,0,0,0,0,0,0
4367,"
Antone Smith
",RB,5-9,190lb,2012,27,13,0,,,0,,1,0,0,0,0,0,0,0,0,0
4368,"
Antone Smith
",RB,5-9,190lb,2013,28,15,0,5,145,2,0,3,2,10,0,0,0,0,0,0,0
4369,"
Antone Smith
",RB,5-9,190lb,2014,29,10,0,23,144,2,1,15,13,222,3,0,0,0,0,0,0
4370,"
Antone Smith
",RB,5-9,190lb,2015,30,5,0,1,11,0,0,,,,0,0,0,0,0,0,0
4371,"
Antone Smith
",RB,5-9,190lb,2016,31,3,0,10,47,0,2,9,6,77,0,0,0,0,0,0,0
4372,"
Antowain Smith
",RB,6-2,232lb,1997,25,16,0,194,840,8,4,47,28,177,0,0,0,0,0,0,0
4373,"
Antowain Smith
",RB,6-2,232lb,1998,26,16,14,300,1124,8,5,11,5,11,0,0,0,0,0,0,0
4374,"
Antowain Smith
",RB,6-2,232lb,1999,27,14,11,165,614,6,4,2,2,32,0,0,0,0,0,0,0
4375,"
Antowain Smith
",RB,6-2,232lb,2000,28,11,3,101,354,4,1,5,3,20,0,0,0,0,0,0,0
4376,"
Antowain Smith
",RB,6-2,232lb,2001,29,16,15,287,1157,12,4,28,19,192,1,0,0,0,0,0,0
4377,"
Antowain Smith
",RB,6-2,232lb,2002,30,16,15,252,982,6,2,42,31,243,2,0,0,0,0,0,0
4378,"
Antowain Smith
",RB,6-2,232lb,2003,31,13,6,182,642,3,1,16,14,92,0,0,0,0,0,0,0
4379,"
Antowain Smith
",RB,6-2,232lb,2004,32,13,4,137,509,4,2,26,22,169,0,0,0,0,0,0,0
4380,"
Antowain Smith
",RB,6-2,232lb,2005,33,16,7,166,659,3,2,15,12,46,0,0,0,0,0,0,0
4381,"
Antowain Smith
",RB,6-2,232lb,1998,26,1,1,7,15,0,0,1,1,12,0,0,0,0,0,0,0
4382,"
Antowain Smith
",RB,6-2,232lb,1999,27,1,0,14,79,2,0,,,,0,0,0,0,0,0,0
4383,"
Antowain Smith
",RB,6-2,232lb,2001,29,3,3,53,204,0,0,2,1,4,0,0,0,0,0,0,0
4384,"
Antowain Smith
",RB,6-2,232lb,2003,31,3,3,64,252,2,0,3,2,9,0,0,0,0,0,0,0
4385,"
Armond Smith
",RB,5-9,194lb,2011,25,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
4386,"
Armond Smith
",RB,5-9,194lb,2012,26,4,0,3,0,0,0,,,,0,0,0,0,0,0,0
4387,"
Armond Smith
",RB,5-9,194lb,2013,27,5,0,4,5,0,0,,,,0,0,0,0,0,0,0
4388,"
Brad Smith
",ht,6-2,213lb,2006,23,16,3,18,103,0,1,15,9,61,0,0,0,0,0,0,0
4389,"
Brad Smith
",ht,6-2,213lb,2007,24,16,9,12,45,0,1,67,32,325,2,0,0,0,0,0,0
4390,"
Brad Smith
",ht,6-2,213lb,2008,25,15,1,12,113,0,2,20,12,64,0,0,0,0,0,0,0
4391,"
Brad Smith
",ht,6-2,213lb,2009,26,13,2,18,207,1,0,12,7,63,0,0,0,0,0,0,0
4392,"
Brad Smith
",ht,6-2,213lb,2010,27,16,2,38,299,1,1,7,4,44,0,0,0,0,0,0,0
4393,"
Brad Smith
",ht,6-2,213lb,2011,28,15,5,20,87,1,0,42,23,240,1,0,0,0,0,0,0
4394,"
Brad Smith
",ht,6-2,213lb,2012,29,15,2,14,116,1,1,22,14,152,2,0,0,0,0,0,0
4395,"
Brad Smith
",ht,6-2,213lb,2013,30,8,0,2,2,0,1,2,2,27,0,0,0,0,0,0,0
4396,"
Brad Smith
",ht,6-2,213lb,2013,,2,0,,,0,0,,,,0,0,0,0,0,0,0
4397,"
Brad Smith
",ht,6-2,213lb,2013,,6,0,2,2,0,1,2,2,27,0,0,0,0,0,0,0
4398,"
Brad Smith
",ht,6-2,213lb,2014,31,13,0,,,0,0,3,1,11,0,0,0,0,0,0,0
4399,"
Brad Smith
",ht,6-2,213lb,2006,23,1,0,,,0,0,2,2,8,0,0,0,0,0,0,0
4400,"
Brad Smith
",ht,6-2,213lb,2009,26,3,0,2,4,0,0,4,3,8,0,0,0,0,0,0,0
4401,"
Brad Smith
",ht,6-2,213lb,2010,27,2,0,2,11,0,0,2,2,25,0,0,0,0,0,0,0
4402,"
Brad Smith
",ht,6-2,213lb,2013,30,1,0,,,0,0,,,,0,0,0,0,0,0,0
4403,"
Clifton Smith
",RB,5-8,190lb,2008,23,9,0,8,40,0,4,5,4,24,0,0,0,0,0,0,0
4404,"
Clifton Smith
",RB,5-8,190lb,2009,24,11,0,4,7,0,3,5,2,4,0,0,0,0,0,0,0
4405,"
Clifton Smith
",RB,5-8,190lb,2010,25,4,0,,,0,1,,,,0,0,0,0,0,0,0
4406,"
Clifton Smith
",RB,5-8,190lb,2010,,2,0,,,0,1,,,,0,0,0,0,0,0,0
